Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
07/02/2017,CÓRDOBA,LORICA,Martes,0:00:00,CGTO LA PEINADA,RURAL,FINCAS Y SIMILARES,REDES SOCIALES,A PIE,A PIE,37,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"23,417,000",1
07/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,14:00:00,LA TOSCANA E-11,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,41,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"11,001,000",1
07/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,14:00:00,PALO BLANCO E-10,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,52,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"11,001,000",1
07/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,14:00:00,PALO BLANCO E-10,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,A PIE,47,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"11,001,000",1
07/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,0:00:00,URB. LA COLINA CAMPESTRE I SECTOR E-11,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,53,MASCULINO,CASADO,COLOMBIA,SECTOR IND,INGENIERÍA CIVIL,SUPERIOR,"11,001,000",1
07/02/2017,META,ACACÍAS,Martes,8:00:00,VEREDA SARDINATA,URBANA,VIAS PUBLICAS,MIXTA,A PIE,A PIE,43,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,ADMINISTRACION  DE EMPRESAS,SUPERIOR,"50,006,000",1
07/02/2017,META,VILLAVICENCIO (CT),Martes,13:50:00,RODEO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"50,001,000",1
07/02/2017,TOLIMA,IBAGUÉ (CT),Martes,14:40:00,EL CARMEN,URBANA,VIAS PUBLICAS,MIXTA,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"73,001,000",1
07/02/2017,VALLE,CALI (CT),Martes,10:00:00,LAS GRANJAS E10,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,50,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,001,000",1
08/02/2017,ANTIOQUIA,MEDELLÍN (CT),Miércoles,10:00:00,LAS PLAYAS C-16,URBANA,VIAS PUBLICAS,REDES SOCIALES,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"5,001,000",1
08/02/2017,ANTIOQUIA,SAN VICENTE,Miércoles,12:00:00,OVEJAS,RURAL,FINCAS Y SIMILARES,LLAMADA TELEFONICA,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,674,000",1
08/02/2017,ARAUCA,TAME,Miércoles,6:30:00,VEREDA LA INDEPENDENCIA,RURAL,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"81,794,000",1
08/02/2017,BOLÍVAR,MAGANGUÉ,Miércoles,12:30:00,CORREG. DE SANTA FE,URBANA,CASAS DE HABITACION,MIXTA,A PIE,A PIE,20,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,PRIMARIA,"13,430,000",1
08/02/2017,CASANARE,NUNCHÍA,Miércoles,15:30:00,CAÑAS,RURAL,FINCAS Y SIMILARES,MIXTA,A PIE,A PIE,38,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,PRIMARIA,"85,225,000",1
08/02/2017,CAUCA,PIENDAMÓ,Miércoles,12:00:00,EL PORVENIR,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"19,548,000",1
08/02/2017,CAUCA,PIENDAMÓ,Miércoles,10:05:00,VDA TUNIA,RURAL,FINCAS Y SIMILARES,LLAMADA TELEFONICA,A PIE,A PIE,51,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"19,548,000",1
08/02/2017,CAUCA,PIENDAMÓ,Miércoles,1:30:00,OASIS,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,40,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,"19,548,000",1
08/02/2017,CAUCA,PUERTO TEJADA,Miércoles,16:30:00,LA ESPERANZA,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,55,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"19,573,000",1
08/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:00:00,BARRIOS UNIDOS E-12,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,68,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"11,001,000",1
08/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:00:00,SAN CRISTOBAL E-4,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,75,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,"11,001,000",1
08/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:00:00,URB. LOS EJIDOS E-16,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,37,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"11,001,000",1
08/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,11:00:00,CHAPINERO NORTE E-2,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,63,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"11,001,000",1
08/02/2017,MAGDALENA,SANTA MARTA (CT),Miércoles,12:20:00,ALCAZARES,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,24,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO SALUD,NUTRICIONISTAS Y OTRO PERSONAL DE LA SALUD,SUPERIOR,"47,001,000",1
08/02/2017,META,GRANADA,Miércoles,20:00:00,DELICIAS,URBANA,VIAS PUBLICAS,MIXTA,A PIE,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"50,313,000",1
08/02/2017,NORTE DE SANTANDER,EL ZULIA,Miércoles,8:00:00,CORREGIMIENTO LA Y,RURAL,VIAS PUBLICAS,MIXTA,A PIE,A PIE,43,FEMENINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,SECUNDARIA,"54,261,000",1
08/02/2017,PUTUMAYO,PUERTO ASÍS,Miércoles,11:00:00,LOS PINOS,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,54,MASCULINO,DIVORCIADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"86,568,000",1
08/02/2017,VALLE,CALI (CT),Miércoles,11:00:00,SANTA MONICA POPULAR E8,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,34,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,001,000",1
08/02/2017,VALLE,CALI (CT),Miércoles,18:30:00,ALFONSO LOPEZ I E7,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"76,001,000",1
08/02/2017,VALLE,JAMUNDÍ,Miércoles,13:00:00,ALFEREZ REAL E24,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,A PIE,55,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,364,000",1
09/02/2017,ANTIOQUIA,RIONEGRO,Jueves,9:00:00,ALTO DEL MEDIO,URBANA,VIAS PUBLICAS,MIXTA,A PIE,A PIE,51,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,PRIMARIA,"5,615,000",1
09/02/2017,CAUCA,SILVIA,Jueves,0:00:00,EL PORVENIR,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,53,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"19,743,000",1
09/02/2017,CAUCA,SILVIA,Jueves,0:00:00,LAS DELICIAS,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,55,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"19,743,000",1
09/02/2017,CAUCA,TORIBIO,Jueves,10:00:00,Centro,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,47,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"19,821,000",1
09/02/2017,CAUCA,TORIBIO,Jueves,10:33:00,Centro,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,49,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"19,821,000",1
09/02/2017,CAUCA,TORIBIO,Jueves,12:19:00,Centro,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,62,FEMENINO,CASADO,COLOMBIA,COMERCIANTE,-,PRIMARIA,"19,821,000",1
09/02/2017,CESAR,ASTREA,Jueves,14:30:00,11 DE NOVIEMBRE,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,46,MASCULINO,SEPARADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,"20,032,000",1
09/02/2017,CÓRDOBA,MONTERÍA (CT),Jueves,19:30:00,EL CENTRO,URBANA,VIAS PUBLICAS,REDES SOCIALES,A PIE,A PIE,61,FEMENINO,VIUDO,COLOMBIA,AMA DE CASA,DERECHO,SUPERIOR,"23,001,000",1
09/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,14:00:00,LA PRADERA NORTE E-16,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PUBLICO,-,SECUNDARIA,"11,001,000",1
09/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,17:03:00,ESCUELA MILITAR E-12,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,85,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,"11,001,000",1
09/02/2017,CUNDINAMARCA,FUSAGASUGÁ,Jueves,9:00:00,CENTRO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,36,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,PRIMARIA,"25,290,000",1
09/02/2017,CUNDINAMARCA,PUERTO SALGAR,Jueves,0:00:00,LA ESPERANZA,URBANA,CARCELES,DIRECTA,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"25,572,000",1
09/02/2017,CUNDINAMARCA,ZIPAQUIRÁ,Jueves,14:00:00,SAN CARLOS,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,"25,899,000",1
09/02/2017,GUAINÍA,INÍRIDA (CT),Jueves,0:30:00,EL PUERTO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,56,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"94,001,000",1
09/02/2017,GUAJIRA,MAICAO,Jueves,14:00:00,COLOMBIALIBRE,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,CONDUCTOR MOTOCICLETA,54,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,PRIMARIA,"44,430,000",1
09/02/2017,HUILA,CAMPOALEGRE,Jueves,8:00:00,LA FLORESTA,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,49,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"41,132,000",1
09/02/2017,HUILA,PITALITO,Jueves,0:00:00,SOLARTE,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,56,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"41,551,000",1
09/02/2017,MAGDALENA,FUNDACIÓN,Jueves,0:00:00,CENTRO (C-1),URBANA,PLAZAS DE MERCADO,LLAMADA TELEFONICA,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"47,288,000",1
09/02/2017,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,17:17:00,BARRIO ANIVERSARIO ll,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,38,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"54,001,000",1
09/02/2017,NORTE DE SANTANDER,LOS PATIOS,Jueves,13:00:00,BARRIO VIDELSO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,60,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"54,405,000",1
09/02/2017,TOLIMA,VENADILLO,Jueves,0:00:00,CENTRO,RURAL,FINCAS Y SIMILARES,LLAMADA TELEFONICA,A PIE,A PIE,48,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,SECUNDARIA,"73,861,000",1
09/02/2017,VALLE,TULUÁ,Jueves,19:00:00,Alvernia,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,29,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"76,834,000",1
10/02/2017,ANTIOQUIA,AMALFI,Viernes,19:29:00,EL CENTRO,URBANA,CASAS DE HABITACION,MIXTA,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO  EN CONTABILIDAD,TECNICO,"5,031,000",1
10/02/2017,ANTIOQUIA,SANTA ROSA DE OSOS,Viernes,19:00:00,EL MINUTO DE DIOS,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"5,686,000",1
10/02/2017,CAQUETÁ,FLORENCIA (CT),Viernes,7:30:00,LA PAZ,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,33,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,INGENIERÍA CIVIL,SUPERIOR,"18,001,000",1
10/02/2017,CASANARE,YOPAL (CT),Viernes,17:00:00,SAN MARTIN,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,67,MASCULINO,VIUDO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"85,001,000",1
10/02/2017,CHOCÓ,QUIBDÓ (CT),Viernes,10:00:00,ALAMEDA REYES,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,A PIE,41,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"27,001,000",1
10/02/2017,CÓRDOBA,MONTERÍA (CT),Viernes,9:00:00,EL CENTRO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,78,MASCULINO,CASADO,COLOMBIA,EMPLEADO SALUD,MEDICINA VETERINARIA,SUPERIOR,"23,001,000",1
10/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,10:00:00,FONTIBON CENTRO E-9,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"11,001,000",1
10/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,14:00:00,PIO XII E-8,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,A PIE,59,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"11,001,000",1
10/02/2017,MAGDALENA,EL BANCO,Viernes,0:00:00,2 DE FEBRERO,URBANA,VIAS PUBLICAS,MIXTA,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"47,245,000",1
10/02/2017,META,SAN JUAN DE ARAMA,Viernes,9:00:00,VEREDA ALTO CURIA,RURAL,FINCAS Y SIMILARES,MIXTA,A PIE,A PIE,43,FEMENINO,SOLTERO,COLOMBIA,COMERCIANTE,-,ANALFABETA,"50,683,000",1
10/02/2017,NORTE DE SANTANDER,CÚCUTA (CT),Viernes,10:00:00,CASERIO EL CARMEN DE TONCHALA,RURAL,FINCAS Y SIMILARES,LLAMADA TELEFONICA,A PIE,A PIE,49,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,"54,001,000",1
10/02/2017,NORTE DE SANTANDER,CÚCUTA (CT),Viernes,10:41:00,BARRIO OSPINA PEREZ,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,69,FEMENINO,VIUDO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"54,001,000",1
10/02/2017,NORTE DE SANTANDER,VILLA DEL ROSARIO,Viernes,12:00:00,URBANIZACION EL CUJI,URBANA,CASA EN CONJUNTO CERRADO,LLAMADA TELEFONICA,A PIE,A PIE,51,FEMENINO,SOLTERO,COLOMBIA,COMERCIANTE,-,PRIMARIA,"54,874,000",1
10/02/2017,SANTANDER,BARRANCABERMEJA,Viernes,11:30:00,INV. LA PLANADA,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,34,FEMENINO,SOLTERO,COLOMBIA,EDUCADOR,LICENCIADO,SUPERIOR,"68,081,000",1
10/02/2017,SANTANDER,FLORIDABLANCA,Viernes,5:00:00,C.R. SANTA COLOMA,URBANA,APARTAMENTO,LLAMADA TELEFONICA,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"68,276,000",1
10/02/2017,SUCRE,COROZAL,Viernes,9:45:00,SAN JUAN,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,56,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"70,215,000",1
10/02/2017,TOLIMA,IBAGUÉ (CT),Viernes,15:00:00,VILLA LEYDI,URBANA,CASAS DE HABITACION,MIXTA,A PIE,A PIE,53,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"73,001,000",1
10/02/2017,VALLE,CALI (CT),Viernes,6:30:00,LILI E17,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,33,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"76,001,000",1
10/02/2017,VALLE,YUMBO,Viernes,0:00:00,JORGE ELIECER GAITAN E25,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,43,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"76,892,000",1
11/02/2017,ANTIOQUIA,MEDELLÍN (CT),Sábado,7:00:00,SAN ANTONIO C-8,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,43,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"5,001,000",1
11/02/2017,CALDAS,MANIZALES (CT),Sábado,14:00:00,CENTRO,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,A PIE,,-,-,-,-,-,-,"17,001,000",1
11/02/2017,CESAR,CURUMANÍ,Sábado,5:55:00,LA CRUZ,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,52,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,CONTADURIA PUBLICA,SUPERIOR,"20,228,000",1
11/02/2017,CHOCÓ,QUIBDÓ (CT),Sábado,0:00:00,ALAMEDA REYES,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"27,001,000",1
11/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,14:00:00,URB. LOS EJIDOS E-16,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,48,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"11,001,000",1
11/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,9:30:00,CALLEJÓN DE LA ESTANZUELA E-16,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,"11,001,000",1
11/02/2017,CUNDINAMARCA,CABRERA,Sábado,12:00:00,VER. PEÑAS BLANCAS,RURAL,FINCAS Y SIMILARES,LLAMADA TELEFONICA,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,SECUNDARIA,"25,120,000",1
11/02/2017,GUAJIRA,BARRANCAS,Sábado,6:00:00,EL CALI,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,45,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"44,078,000",1
11/02/2017,HUILA,HOBO,Sábado,16:30:00,SAN JUAN,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,79,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"41,349,000",1
11/02/2017,META,GRANADA,Sábado,7:30:00,EL PARAISO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,23,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,INGENIERO,SUPERIOR,"50,313,000",1
11/02/2017,META,VILLAVICENCIO (CT),Sábado,18:56:00,BOSQUE ALTO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,37,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"50,001,000",1
11/02/2017,NARIÑO,LA UNIÓN,Sábado,14:00:00,CENTRO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,50,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SUPERIOR,"52,399,000",1
11/02/2017,NORTE DE SANTANDER,PUERTO SANTANDER,Sábado,12:00:00,CORREGIMIENTO LA BUENA ESPERANZA,RURAL,FINCAS Y SIMILARES,DIRECTA,CONDUCTOR MOTOCICLETA,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,"54,553,000",1
11/02/2017,SANTANDER,BARRANCABERMEJA,Sábado,10:00:00,LA LIGIA,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,INGENIERÍA DE PRODUCCION,SUPERIOR,"68,081,000",1
12/02/2017,ANTIOQUIA,SAN VICENTE,Domingo,20:00:00,LA FLORESTA,RURAL,FINCAS Y SIMILARES,CARTA EXTORSIVA,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,"5,674,000",1
12/02/2017,CALDAS,MANIZALES (CT),Domingo,11:50:00,VILLA LUZ,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,24,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"17,001,000",1
12/02/2017,CASANARE,PORE,Domingo,0:00:00,CENTRO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,45,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"85,263,000",1
12/02/2017,CESAR,VALLEDUPAR (CT),Domingo,17:00:00,CIUDAD JARDIN,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,41,FEMENINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"20,001,000",1
12/02/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,14:00:00,SOLEDAD NORTE E-10,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,39,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"11,001,000",1
12/02/2017,MAGDALENA,FUNDACIÓN,Domingo,0:00:00,CENTRO (C-1),URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,29,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"47,288,000",1
12/02/2017,NARIÑO,IPIALES,Domingo,10:00:00,EL CHARCO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,71,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,PRIMARIA,"52,356,000",1
12/02/2017,SANTANDER,BARRANCABERMEJA,Domingo,10:00:00,CENTRAL,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,56,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"68,081,000",1
12/02/2017,VALLE,TULUÁ,Domingo,15:00:00,Salesiano,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,50,FEMENINO,CASADO,COLOMBIA,EDUCADOR,LICENCIADO,SUPERIOR,"76,834,000",1
13/02/2017,ANTIOQUIA,ENVIGADO,Lunes,11:40:00,ZONA CENTRO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,49,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,266,000",1
13/02/2017,ANTIOQUIA,PUERTO BERRÍO,Lunes,12:20:00,EL JARDIN,URBANA,VIAS PUBLICAS,MIXTA,A PIE,A PIE,41,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,PRIMARIA,"5,579,000",1
13/02/2017,ARAUCA,ARAUCA (CT),Lunes,14:00:00,VEREDA MONSERRATE,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"81,001,000",1
